no	date	place	latitude	longitude	deep	mag	intensity	name
49	2011/07/25 03:51:25.3	福島県沖	37°42.5′N	141°37.6′E	46km	Ｍ6.3	５弱
50	2011/07/24 23:32:12.4	三重県南部	33°55.2′N	136°08.3′E	42km	Ｍ4.8	４
51	2011/07/23 13:34:23.8	宮城県沖	38°52.4′N	142°05.4′E	47km	Ｍ6.4	５強
52	2011/07/21 04:18:14.3	沖縄本島近海	27°13.9′N	128°18.9′E	59km	Ｍ5.2	４
53	2011/07/15 21:01:10.8	茨城県南部	36°09.8′N	140°05.0′E	66km	Ｍ5.4	５弱
54	2011/07/13 05:47:09.7	福島県沖	37°17.4′N	141°10.4′E	14km	Ｍ5.3	４
55	2011/07/13 00:37:23.2	宮城県沖	38°19.8′N	142°00.4′E	47km	Ｍ5.1	４
56	2011/07/12 17:59:58.9	宮城県沖	38°45.6′N	142°03.7′E	57km	Ｍ4.8	４
57	2011/07/11 13:29:28.3	岩手県沖	39°20.5′N	142°03.6′E	48km	Ｍ5.1	４
58	2011/07/11 09:09:11.9	福島県浜通り	37°05.5′N	140°50.1′E	8km	Ｍ4.4	４
59	2011/07/10 09:57:07.3	三陸沖	38°01.9′N	143°30.4′E	34km	Ｍ7.3	４
60	2011/07/08 03:35:41.8	福島県沖	37°05.8′N	141°07.7′E	55km	Ｍ5.6	４
61	2011/07/05 19:34:55.6	和歌山県北部	33°59.7′N	135°14.5′E	7km	Ｍ4.5	４
62	2011/07/05 19:18:43.4	和歌山県北部	33°59.4′N	135°14.0′E	7km	Ｍ5.5	５強
63	2011/07/03 02:11:10.5	福島県会津	37°40.6′N	139°55.9′E	9km	Ｍ3.9	４
64	2011/06/30 14:11:36.2	長野県中部	36°12.1′N	137°57.1′E	4km	Ｍ3.4	４
65	2011/06/30 08:21:33.7	長野県中部	36°11.3′N	137°57.2′E	4km	Ｍ5.1	４
66	2011/06/30 08:16:37.0	長野県中部	36°11.3′N	137°57.2′E	4km	Ｍ5.4	５強
67	2011/06/28 21:18:26.2	熊本県熊本地方	33°01.4′N	130°44.1′E	11km	Ｍ4.2	４
68	2011/06/23 19:35:02.2	宮城県沖	38°28.0′N	141°36.4′E	57km	Ｍ5.3	４
69	2011/06/23 17:22:49.3	福島県沖	37°03.9′N	141°10.4′E	50km	Ｍ4.5	４
70	2011/06/23 06:50:50.7	岩手県沖	39°56.8′N	142°35.4′E	36km	Ｍ6.9	５弱
71	2011/06/18 20:31:04.6	福島県沖	37°37.0′N	141°49.2′E	28km	Ｍ6.0	４
72	2011/06/18 13:39:04.6	福島県中通り	37°03.6′N	140°37.6′E	15km	Ｍ4.6	４
73	2011/06/14 21:48:54.9	釧路沖	43°07.0′N	145°21.6′E	73km	Ｍ5.1	４
74	2011/06/12 05:08:58.4	福島県沖	37°12.9′N	141°12.6′E	21km	Ｍ4.5	４
75	2011/06/09 19:38:32.9	茨城県沖	36°29.8′N	140°58.2′E	13km	Ｍ5.7	４
76	2011/06/09 07:11:14.0	岩手県沖	39°02.4′N	142°26.5′E	34km	Ｍ5.0	４
77	2011/06/04 01:57:31.0	島根県東部	35°05.7′N	132°40.2′E	11km	Ｍ5.2	４
78	2011/06/04 01:00:14.1	福島県沖	36°59.4′N	141°12.6′E	30km	Ｍ5.5	５弱
79	2011/06/02 16:01:50.0	新潟県中越地方	37°01.7′N	138°41.5′E	8km	Ｍ3.4	４
80	2011/06/02 12:51:03.0	新潟県中越地方	37°02.5′N	138°42.4′E	8km	Ｍ4.1	４
81	2011/06/02 11:33:48.0	新潟県中越地方	37°01.0′N	138°42.3′E	6km	Ｍ4.7	５強
82	2011/05/31 21:28:35.7	岩手県沖	39°20.5′N	142°03.7′E	48km	Ｍ5.3	４
83	2011/05/27 22:33:36.1	秋田県内陸南部	39°36.7′N	140°37.9′E	5km	Ｍ4.6	４
84	2011/05/27 17:04:08.1	福島県中通り	37°04.4′N	140°38.7′E	15km	Ｍ4.2	４
85	2011/05/27 12:34:15.3	福島県浜通り	37°06.7′N	140°49.7′E	8km	Ｍ4.7	４
86	2011/05/26 19:56:36.2	茨城県北部	36°43.1′N	140°37.4′E	6km	Ｍ4.8	４
87	2011/05/25 05:36:13.4	福島県浜通り	37°06.7′N	140°49.8′E	7km	Ｍ5.0	５弱
88	2011/05/22 07:06:27.4	千葉県北東部	35°43.7′N	140°38.6′E	48km	Ｍ5.5	４
89	2011/05/20 17:53:03.9	茨城県南部	35°59.3′N	140°05.3′E	64km	Ｍ4.6	４
90	2011/05/20 16:28:46.4	福島県沖	37°27.1′N	141°29.0′E	41km	Ｍ5.2	４
91	2011/05/20 09:46:15.4	千葉県東方沖	35°48.0′N	141°10.5′E	36km	Ｍ5.8	４
92	2011/05/18 16:23:56.2	福島県沖	37°13.2′N	141°23.6′E	48km	Ｍ4.2	４
93	2011/05/17 00:53:32.7	福島県沖	37°22.6′N	141°17.8′E	35km	Ｍ4.6	４
94	2011/05/14 08:35:50.9	福島県沖	37°19.6′N	141°37.7′E	41km	Ｍ5.9	４
95	2011/05/10 23:01:53.4	和歌山県北部	34°11.9′N	135°11.1′E	5km	Ｍ4.2	４
96	2011/05/10 08:38:22.7	茨城県北部	36°41.9′N	140°38.2′E	6km	Ｍ4.5	４
97	2011/05/08 05:52:20.3	岩手県沖	40°14.6′N	142°30.0′E	34km	Ｍ5.7	４
98	2011/05/07 13:34:53.9	福島県会津	37°44.7′N	139°55.9′E	8km	Ｍ4.6	４
99	2011/05/06 02:04:27.3	福島県浜通り	37°05.9′N	140°48.5′E	6km	Ｍ5.2	５弱
100	2011/05/03 22:57:14.8	福島県中通り	37°00.7′N	140°35.1′E	8km	Ｍ4.5	４
2	2011/05/01 11:48:45.7	福島県沖	37°25.4′N	141°12.5′E	29km	Ｍ4.6	４
3	2011/04/30 14:46:59.3	福島県沖	37°20.1′N	141°17.7′E	33km	Ｍ4.5	４
4	2011/04/30 14:06:31.1	茨城県沖	36°45.5′N	141°16.8′E	37km	Ｍ5.3	４
5	2011/04/29 15:54:48.1	岩手県沖	39°20.4′N	142°03.8′E	48km	Ｍ4.8	４
6	2011/04/28 18:27:46.7	福島県沖	37°24.8′N	141°46.8′E	44km	Ｍ5.7	４
7	2011/04/27 19:27:24.2	長野県北部	36°49.2′N	138°37.4′E	0km	Ｍ4.6	４
8	2011/04/26 21:12:01.5	茨城県南部	36°05.1′N	139°58.5′E	46km	Ｍ5.0	４
9	2011/04/25 18:00:18.5	茨城県沖	36°10.4′N	141°01.5′E	39km	Ｍ5.0	４
10	2011/04/24 19:09:51.7	福島県中通り	37°03.5′N	140°38.3′E	14km	Ｍ4.5	４
11	2011/04/23 08:15:26.8	茨城県北部	36°42.5′N	140°38.4′E	5km	Ｍ4.5	４
12	2011/04/23 00:25:16.1	福島県沖	37°10.1′N	141°11.6′E	21km	Ｍ5.4	５弱
13	2011/04/22 01:11:16.9	福島県沖	37°30.6′N	141°27.1′E	48km	Ｍ5.6	４
14	2011/04/21 22:37:02.1	千葉県東方沖	35°40.5′N	140°41.1′E	46km	Ｍ6.0	５弱
15	2011/04/21 17:18:13.0	宮城県沖	38°19.2′N	142°13.9′E	31km	Ｍ5.2	４
16	2011/04/19 23:47:08.1	福島県沖	36°52.8′N	140°48.8′E	8km	Ｍ4.5	４
17	2011/04/19 23:10:20.0	茨城県南部	36°10.1′N	139°48.4′E	53km	Ｍ5.0	４
18	2011/04/19 21:55:33.3	岩手県沖	40°04.6′N	142°06.7′E	48km	Ｍ4.3	４
19	2011/04/19 04:14:27.2	秋田県内陸南部	39°36.1′N	140°23.2′E	6km	Ｍ4.9	５弱
20	2011/04/18 11:08:13.5	福島県中通り	37°05.2′N	140°39.5′E	8km	Ｍ4.2	４
21	2011/04/17 23:46:52.0	福島県浜通り	37°05.6′N	140°50.0′E	7km	Ｍ4.5	４
22	2011/04/17 00:56:22.4	新潟県中越地方	37°01.3′N	138°41.3′E	8km	Ｍ4.9	５弱
23	2011/04/16 11:19:31.6	茨城県南部	36°20.4′N	139°56.7′E	79km	Ｍ5.9	５強
24	2011/04/14 12:08:58.3	福島県浜通り	36°59.0′N	140°46.3′E	11km	Ｍ5.4	４
25	2011/04/14 07:35:49.7	茨城県北部	36°46.7′N	140°34.3′E	9km	Ｍ5.1	４
26	2011/04/13 10:07:58.0	福島県浜通り	36°54.9′N	140°42.4′E	5km	Ｍ5.7	５弱
27	2011/04/13 04:37:48.4	岩手県沖	39°20.6′N	142°03.8′E	48km	Ｍ5.5	４
28	2011/04/12 19:15:34.7	福島県浜通り	37°09.0′N	140°49.2′E	10km	Ｍ4.5	４
29	2011/04/12 17:48:25.4	福島県浜通り	37°01.6′N	140°41.3′E	10km	Ｍ4.9	４
30	2011/04/12 16:14:59.5	長野県北部	36°49.9′N	138°34.1′E	1km	Ｍ4.6	４
31	2011/04/12 14:32:47.1	福島県中通り	37°05.9′N	140°39.2′E	15km	Ｍ4.0	４
32	2011/04/12 14:26:33.2	福島県浜通り	37°02.5′N	140°39.1′E	14km	Ｍ4.8	４
33	2011/04/12 14:07:42.2	福島県中通り	37°03.1′N	140°38.6′E	15km	Ｍ6.4	６弱
34	2011/04/12 08:48:14.7	福島県浜通り	37°01.8′N	140°41.5′E	11km	Ｍ4.7	４
35	2011/04/12 08:08:15.8	千葉県東方沖	35°28.9′N	140°52.0′E	26km	Ｍ6.4	５弱
36	2011/04/12 07:26:16.8	長野県北部	36°49.1′N	138°36.3′E	0km	Ｍ5.6	５弱
37	2011/04/12 00:57:55.8	福島県浜通り	37°03.7′N	140°39.2′E	11km	Ｍ5.0	４
38	2011/04/11 22:05:40.2	福島県浜通り	37°01.1′N	140°41.4′E	11km	Ｍ4.7	４
39	2011/04/11 20:42:35.1	福島県浜通り	36°57.9′N	140°38.0′E	11km	Ｍ5.9	５弱
40	2011/04/11 18:36:20.2	福島県浜通り	36°54.0′N	140°40.8′E	8km	Ｍ4.8	４
41	2011/04/11 18:05:18.4	福島県浜通り	36°59.3′N	140°43.8′E	12km	Ｍ5.1	４
42	2011/04/11 17:59:45.3	福島県浜通り	36°59.5′N	140°43.8′E	12km	Ｍ4.8	４
43	2011/04/11 17:58:02.8	福島県中通り	37°01.4′N	140°36.4′E	10km	Ｍ4.9	４
44	2011/04/11 17:26:29.0	福島県中通り	37°03.7′N	140°37.3′E	5km	Ｍ5.4	５弱
45	2011/04/11 17:19:31.4	福島県浜通り	37°00.3′N	140°43.2′E	11km	Ｍ4.5	４
46	2011/04/11 17:17:47.5	福島県浜通り	36°53.4′N	140°42.9′E	9km	Ｍ5.7	５弱
47	2011/04/11 17:16:12.0	福島県浜通り	36°56.7′N	140°40.3′E	6km	Ｍ7.0	６弱
48	2011/04/11 13:51:44.8	福島県沖	37°28.1′N	141°19.4′E	29km	Ｍ5.0	４
49	2011/04/11 06:35:53.9	茨城県沖	36°44.4′N	141°09.2′E	53km	Ｍ5.1	４
50	2011/04/10 20:22:15.8	福島県浜通り	37°05.0′N	140°46.0′E	7km	Ｍ3.8	４
51	2011/04/09 18:42:20.3	宮城県沖	38°14.8′N	141°48.8′E	58km	Ｍ5.4	５弱
52	2011/04/09 17:02:19.0	茨城県南部	36°13.7′N	140°05.4′E	54km	Ｍ4.3	４
53	2011/04/07 23:32:43.4	宮城県沖	38°12.2′N	141°55.2′E	66km	Ｍ7.2	６強
54	2011/04/07 11:40:46.6	茨城県沖	36°32.4′N	140°53.4′E	51km	Ｍ4.9	４
55	2011/04/06 22:54:51.1	福島県沖	37°38.0′N	141°34.3′E	46km	Ｍ5.3	４
56	2011/04/06 21:56:50.4	茨城県北部	36°44.0′N	140°36.1′E	7km	Ｍ4.9	４
57	2011/04/05 05:43:57.0	茨城県沖	36°18.1′N	140°54.9′E	41km	Ｍ4.3	４
58	2011/04/03 21:57:39.2	福島県沖	37°15.8′N	141°24.1′E	48km	Ｍ4.6	４
59	2011/04/03 16:38:45.1	福島県沖	37°37.5′N	141°39.0′E	47km	Ｍ5.4	４
60	2011/04/02 23:38:08.0	福島県浜通り	37°05.7′N	140°50.0′E	6km	Ｍ4.8	４
61	2011/04/02 16:55:53.6	茨城県南部	36°12.4′N	139°57.7′E	54km	Ｍ5.0	５弱
62	2011/04/02 13:08:07.3	宮城県沖	38°46.3′N	142°05.7′E	42km	Ｍ5.2	４
63	2011/04/02 04:59:49.6	宮城県沖	38°52.5′N	141°59.7′E	49km	Ｍ4.9	４
64	2011/04/01 20:57:54.6	岩手県沖	39°20.1′N	142°09.9′E	45km	Ｍ6.0	４
65	2011/04/01 19:49:44.1	秋田県内陸北部	40°15.4′N	140°21.8′E	12km	Ｍ5.0	５強
66	2011/03/31 16:15:29.6	宮城県沖	38°52.3′N	142°05.0′E	47km	Ｍ6.1	５弱
67	2011/03/31 01:32:52.5	長野県北部	36°57.6′N	138°34.4′E	4km	Ｍ2.8	４
68	2011/03/30 22:19:04.7	茨城県沖	36°38.9′N	140°55.9′E	50km	Ｍ5.0	４
69	2011/03/29 19:54:30.4	福島県沖	37°24.5′N	142°28.1′E	13km	Ｍ6.6	４
70	2011/03/28 07:23:57.0	宮城県沖	38°23.0′N	142°20.7′E	32km	Ｍ6.5	５弱
71	2011/03/27 05:36:02.1	福島県浜通り	37°07.9′N	140°51.0′E	6km	Ｍ4.0	４
72	2011/03/26 23:10:59.6	茨城県北部	36°43.5′N	140°39.1′E	7km	Ｍ4.3	４
73	2011/03/26 22:33:04.3	福島県浜通り	37°04.8′N	140°46.1′E	9km	Ｍ3.7	４
74	2011/03/26 19:18:34.8	宮城県沖	38°34.0′N	141°53.4′E	49km	Ｍ5.2	４
75	2011/03/25 20:36:24.2	宮城県沖	38°43.7′N	142°06.4′E	45km	Ｍ6.3	４
76	2011/03/24 17:20:58.6	岩手県沖	39°04.6′N	142°21.4′E	34km	Ｍ6.2	５弱
77	2011/03/24 08:56:49.4	茨城県南部	36°10.6′N	140°02.5′E	52km	Ｍ4.8	５弱
78	2011/03/24 05:32:56.1	茨城県沖	36°13.6′N	140°56.1′E	45km	Ｍ4.7	４
79	2011/03/23 18:55:20.2	福島県浜通り	37°06.6′N	140°45.6′E	9km	Ｍ4.7	５強
80	2011/03/23 07:36:31.3	福島県浜通り	37°03.8′N	140°46.2′E	7km	Ｍ5.8	５弱
81	2011/03/23 07:34:56.0	福島県浜通り	37°05.8′N	140°47.7′E	7km	Ｍ5.5	５強
82	2011/03/23 07:12:28.7	福島県浜通り	37°05.0′N	140°47.2′E	8km	Ｍ6.0	５強
83	2011/03/23 00:49:27.4	岩手県沖	39°13.3′N	142°23.9′E	34km	Ｍ5.2	４
84	2011/03/22 18:44:25.4	三陸沖	39°55.1′N	143°39.6′E	0km	Ｍ6.5	４
85	2011/03/22 18:19:05.2	福島県沖	37°18.9′N	141°54.6′E	43km	Ｍ6.4	４
86	2011/03/22 16:18:40.8	福島県沖	37°05.1′N	144°14.8′E	28km	Ｍ6.7	４
87	2011/03/22 12:38:34.7	千葉県東方沖	35°15.8′N	141°14.2′E	37km	Ｍ5.9	４
88	2011/03/21 04:54:20.2	福島県沖	37°18.4′N	141°07.4′E	29km	Ｍ4.6	４
89	2011/03/20 21:03:47.5	岩手県沖	39°20.6′N	142°02.9′E	48km	Ｍ5.9	４
90	2011/03/20 10:30:45.5	福島県沖	36°56.3′N	141°10.6′E	29km	Ｍ5.5	４
91	2011/03/19 18:56:48.0	茨城県北部	36°47.0′N	140°34.2′E	5km	Ｍ6.1	５強
92	2011/03/19 18:56:19.6	茨城県北部	36°46.9′N	140°34.4′E	6km	Ｍ4.0	４
93	2011/03/19 08:49:02.6	福島県沖	37°43.6′N	141°54.7′E	16km	Ｍ5.3	４
94	2011/03/19 08:32:59.8	岩手県沖	39°11.1′N	142°25.2′E	37km	Ｍ5.7	４
95	2011/03/18 17:01:34.4	千葉県東方沖	35°49.3′N	141°06.7′E	35km	Ｍ5.4	４
96	2011/03/17 21:54:53.6	茨城県沖	36°44.2′N	141°18.5′E	47km	Ｍ5.7	４
97	2011/03/17 21:32:02.4	千葉県東方沖	35°37.8′N	140°58.7′E	28km	Ｍ5.7	４
98	2011/03/17 13:13:57.3	岩手県沖	40°07.5′N	142°24.6′E	31km	Ｍ5.9	４
4	2011/03/16 23:46:10.0	宮城県沖	38°32.2′N	141°48.1′E	54km	Ｍ5.3	４
5	2011/03/16 22:39:02.5	茨城県南部	35°55.0′N	140°26.4′E	53km	Ｍ5.4	４
6	2011/03/16 13:14:29.6	福島県沖	37°32.0′N	141°34.8′E	25km	Ｍ5.6	４
7	2011/03/16 12:52:02.7	千葉県東方沖	35°50.2′N	140°54.3′E	10km	Ｍ6.1	５弱
8	2011/03/16 03:33:28.4	岐阜県飛騨地方	35°58.7′N	137°18.5′E	7km	Ｍ4.0	４
9	2011/03/15 22:40:09.5	静岡県東部	35°21.1′N	138°43.6′E	10km	Ｍ4.2	４
10	2011/03/15 22:31:46.3	静岡県東部	35°18.5′N	138°42.8′E	14km	Ｍ6.4	６強
11	2011/03/15 22:27:53.6	福島県沖	37°35.9′N	142°17.9′E	10km	Ｍ6.2	４
12	2011/03/14 15:52:22.8	福島県沖	36°57.3′N	141°07.2′E	52km	Ｍ5.2	４
13	2011/03/14 15:38:51.7	長野県北部	36°55.9′N	138°35.9′E	4km	Ｍ3.5	４
14	2011/03/14 15:17:47.6	福島県沖	37°43.4′N	142°25.9′E	4km	Ｍ5.3	４
15	2011/03/14 15:12:33.9	宮城県沖	37°48.2′N	142°35.2′E	7km	Ｍ6.5	４
16	2011/03/14 10:02:38.7	茨城県沖	36°27.5′N	141°07.5′E	32km	Ｍ6.2	５弱
17	2011/03/13 23:27:54.7	長野県北部	36°58.0′N	138°34.2′E	6km	Ｍ3.6	４
18	2011/03/13 12:32:18.9	新潟県中越地方	37°00.8′N	138°40.1′E	9km	Ｍ3.8	４
19	2011/03/13 10:26:02.0	茨城県沖	35°49.6′N	141°58.3′E	11km	Ｍ6.6	４
20	2011/03/13 08:24:46.9	宮城県沖	38°00.7′N	141°56.9′E	15km	Ｍ6.2	５弱
21	2011/03/13 03:09:14.3	福島県沖	37°23.6′N	141°17.8′E	28km	Ｍ4.5	４
22	2011/03/12 23:43:05.9	岩手県沖	39°28.2′N	142°41.7′E	9km	Ｍ5.9	４
23	2011/03/12 23:34:58.7	長野県北部	36°58.0′N	138°34.0′E	5km	Ｍ3.7	５弱
24	2011/03/12 22:15:41.7	福島県沖	37°11.8′N	141°25.5′E	40km	Ｍ6.2	５弱
25	2011/03/12 19:53:28.4	宮城県沖	38°59.8′N	142°32.2′E	20km	Ｍ5.8	４
26	2011/03/12 19:08:01.7	長野県北部	36°57.5′N	138°33.0′E	5km	Ｍ3.6	４
27	2011/03/12 15:18:39.5	岩手県沖	39°09.4′N	142°42.2′E	44km	Ｍ5.5	４
28	2011/03/12 14:55:13.4	長野県北部	36°56.9′N	138°33.5′E	7km	Ｍ4.2	４
29	2011/03/12 13:06:08.8	宮城県沖	38°44.1′N	142°10.0′E	40km	Ｍ5.3	４
30	2011/03/12 10:47:12.6	福島県沖	37°28.5′N	142°45.2′E	0km	Ｍ6.8	４
31	2011/03/12 10:42:35.2	長野県北部	36°58.6′N	138°35.8′E	6km	Ｍ3.7	４
32	2011/03/12 10:13:56.1	福島県沖	37°19.3′N	141°13.3′E	30km	Ｍ4.9	４
33	2011/03/12 08:32:23.6	長野県北部	36°56.0′N	138°33.4′E	5km	Ｍ3.7	４
34	2011/03/12 08:11:52.0	福島県浜通り	37°10.8′N	140°58.4′E	10km	Ｍ4.6	４
35	2011/03/12 07:18:06.0	新潟県中越地方	36°58.1′N	138°36.7′E	7km	Ｍ3.8	４
36	2011/03/12 07:14:04.8	新潟県中越地方	36°59.6′N	138°38.3′E	10km	Ｍ4.2	４
37	2011/03/12 07:01:46.5	新潟県中越地方	36°56.3′N	138°36.3′E	4km	Ｍ3.9	４
38	2011/03/12 06:34:22.2	福島県沖	37°27.1′N	141°18.5′E	23km	Ｍ4.8	４
39	2011/03/12 06:30:01.6	長野県北部	36°55.5′N	138°32.2′E	3km	Ｍ3.1	４
40	2011/03/12 06:11:06.9	長野県北部	36°56.4′N	138°31.7′E	7km	Ｍ3.7	４
41	2011/03/12 05:42:19.8	長野県北部	36°58.3′N	138°35.4′E	4km	Ｍ5.3	６弱
42	2011/03/12 04:49:21.0	長野県北部	36°55.2′N	138°34.9′E	2km	Ｍ3.9	４
43	2011/03/12 04:46:46.1	秋田県沖	40°23.6′N	139°05.3′E	4km	Ｍ6.4	４
44	2011/03/12 04:46:17.3	新潟県中越地方	37°01.6′N	138°36.0′E	14km	Ｍ4.1	４
45	2011/03/12 04:45:22.4	福島県沖	37°29.4′N	141°39.9′E	26km	Ｍ5.2	４
46	2011/03/12 04:44:28.3	長野県北部	36°56.5′N	138°35.8′E	0km	Ｍ4.2	４
47	2011/03/12 04:31:55.6	長野県北部	36°56.9′N	138°34.3′E	1km	Ｍ5.9	６弱
48	2011/03/12 04:31:34.0	長野県北部	36°56.1′N	138°34.5′E	0km	Ｍ3.1	４
49	2011/03/12 04:24:28.1	千葉県東方沖	35°45.5′N	141°02.4′E	35km	Ｍ5.7	４
50	2011/03/12 04:12:44.7	新潟県中越地方	37°01.9′N	138°40.3′E	12km	Ｍ4.3	４
51	2011/03/12 04:10:43.7	長野県北部	36°56.3′N	138°35.4′E	0km	Ｍ4.2	４
52	2011/03/12 04:09:27.0	長野県北部	36°59.7′N	138°33.7′E	9km	Ｍ4.5	４
53	2011/03/12 04:08:41.0	茨城県沖	36°17.1′N	140°56.8′E	35km	Ｍ5.2	４
54	2011/03/12 04:03:37.0	新潟県中越地方	37°03.0′N	138°36.7′E	9km	Ｍ4.1	４
55	2011/03/12 04:02:57.0	三陸沖	39°21.2′N	142°56.2′E	9km	Ｍ6.3	４
56	2011/03/12 04:01:32.0	新潟県中越地方	36°57.0′N	138°36.4′E	1km	Ｍ3.9	４
57	2011/03/12 03:59:15.6	長野県北部	36°59.1′N	138°35.8′E	8km	Ｍ6.7	６強
58	2011/03/12 03:44:08.0	福島県沖	36°52.2′N	141°09.2′E	47km	Ｍ5.0	４
59	2011/03/12 02:56:47.2	福島県沖	37°28.5′N	141°19.0′E	30km	Ｍ4.4	４
60	2011/03/12 02:30:46.3	福島県沖	37°24.7′N	141°18.5′E	18km	Ｍ5.0	４
61	2011/03/12 00:24:39.9	群馬県北部	36°48.2′N	139°18.6′E	6km	Ｍ4.5	４
62	2011/03/12 00:13:12.4	茨城県沖	36°03.2′N	142°00.0′E	23km	Ｍ6.7	４
63	2011/03/11 23:44:09.4	茨城県沖	36°38.7′N	140°58.7′E	47km	Ｍ4.9	４
64	2011/03/11 23:00:37.2	茨城県沖	36°08.8′N	140°52.7′E	43km	Ｍ5.4	４
65	2011/03/11 22:47:41.3	福島県沖	36°55.9′N	141°06.6′E	50km	Ｍ4.7	４
66	2011/03/11 22:33:30.9	福島県沖	37°15.5′N	141°05.1′E	34km	Ｍ4.5	４
67	2011/03/11 21:21:21.8	福島県沖	37°28.9′N	141°18.0′E	23km	Ｍ4.9	４
68	2011/03/11 21:15:42.0	岩手県沖	39°07.5′N	142°24.3′E	23km	Ｍ5.9	４
69	2011/03/11 21:13:03.0	福島県沖	37°13.5′N	142°13.0′E	26km	Ｍ6.2	４
70	2011/03/11 20:57:14.1	岩手県沖	39°16.3′N	142°18.6′E	29km	Ｍ5.3	４
71	2011/03/11 20:39:27.5	宮城県沖	38°19.8′N	142°14.8′E	25km	Ｍ5.8	４
72	2011/03/11 20:36:39.9	岩手県沖	39°13.8′N	142°34.7′E	24km	Ｍ6.7	５弱
73	2011/03/11 20:31:07.0	宮城県南部	38°10.9′N	140°29.3′E	9km	Ｍ5.2	４
74	2011/03/11 20:20:59.9	千葉県東方沖	35°47.6′N	141°12.0′E	39km	Ｍ5.6	４
75	2011/03/11 20:00:53.0	福島県沖	37°43.3′N	141°43.8′E	46km	Ｍ5.5	４
76	2011/03/11 19:58:04.3	岩手県沖	39°01.0′N	142°22.0′E	32km	Ｍ4.9	４
77	2011/03/11 19:35:36.5	福島県沖	37°04.2′N	141°20.5′E	49km	Ｍ5.1	４
78	2011/03/11 19:10:39.7	岩手県沖	39°20.0′N	142°09.1′E	44km	Ｍ6.2	４
79	2011/03/11 18:19:52.9	茨城県沖	36°33.7′N	140°57.2′E	15km	Ｍ5.0	４
80	2011/03/11 18:04:13.5	茨城県沖	36°33.0′N	140°57.3′E	17km	Ｍ5.3	４
81	2011/03/11 17:58:07.7	栃木県北部	36°48.8′N	139°27.7′E	3km	Ｍ4.1	４
82	2011/03/11 17:40:54.5	福島県沖	37°25.4′N	141°16.3′E	30km	Ｍ6.0	５強
83	2011/03/11 17:35:22.2	茨城県沖	36°04.1′N	141°07.9′E	37km	Ｍ5.2	４
84	2011/03/11 17:31:07.8	福島県沖	37°28.0′N	141°22.6′E	31km	Ｍ5.9	４
85	2011/03/11 17:19:17.2	茨城県沖	36°09.4′N	141°42.9′E	36km	Ｍ6.8	４
86	2011/03/11 17:12:06.4	茨城県沖	36°32.9′N	141°23.1′E	32km	Ｍ6.6	４
87	2011/03/11 16:44:29.0	茨城県沖	36°18.0′N	141°54.0′E	60km	Ｍ5.6	４
88	2011/03/11 16:38:26.5	岩手県沖	39°15.2′N	142°48.4′E	16km	Ｍ5.8	４
89	2011/03/11 16:30:15.6	福島県沖	37°21.8′N	141°15.5′E	27km	Ｍ5.9	５弱
90	2011/03/11 16:28:59.8	岩手県沖	39°01.3′N	142°18.6′E	17km	Ｍ6.6	５強
91	2011/03/11 16:28:52.2	宮城県沖	38°49.3′N	142°08.8′E	39km	Ｍ5.6	４
92	2011/03/11 16:17:42.7	福島県沖	37°08.5′N	142°35.4′E	20km	Ｍ6.5	４
93	2011/03/11 16:14:57.0	茨城県沖	36°33.4′N	142°02.4′E	25km	Ｍ6.8	４
94	2011/03/11 16:05:34.4	岩手県沖	39°01.3′N	142°24.1′E	27km	Ｍ5.7	４
95	2011/03/11 16:04:15.7	宮城県沖	38°59.0′N	142°25.6′E	24km	Ｍ5.7	４
96	2011/03/11 15:57:13.2	千葉県東方沖	35°49.1′N	141°10.9′E	28km	Ｍ6.2	４
97	2011/03/11 15:49:50.2	岩手県沖	40°06.5′N	142°37.0′E	7km	Ｍ5.9	４
98	2011/03/11 15:46:09.3	宮城県沖	38°45.0′N	142°13.8′E	38km	Ｍ5.6	４
1	2011/03/11 15:44:08.1	宮城県沖	38°44.7′N	142°12.9′E	40km	Ｍ5.4	４
2	2011/03/11 15:40:49.7	岩手県沖	39°19.9′N	142°04.2′E	48km	Ｍ5.9	４
3	2011/03/11 15:35:24.5	茨城県沖	36°02.3′N	141°02.1′E	38km	Ｍ5.1	４
4	2011/03/11 15:25:44.3	三陸沖	37°54.8′N	144°45.0′E	11km	Ｍ7.5	４
5	2011/03/11 15:23:05.8	岩手県沖	39°01.2′N	142°24.6′E	31km	Ｍ6.1	４
6	2011/03/11 15:20:01.9	茨城県沖	36°05.6′N	141°45.9′E	34km	Ｍ5.8	４
7	2011/03/11 15:19:03.1	茨城県沖	36°17.4′N	141°07.5′E	33km	Ｍ5.7	４
8	2011/03/11 15:18:12.0	茨城県沖	36°01.0′N	141°01.7′E	41km	Ｍ4.7	５弱
9	2011/03/11 15:15:34.2	茨城県沖	36°07.2′N	141°15.1′E	43km	Ｍ7.6	６強
10	2011/03/11 15:12:58.6	福島県沖	37°13.6′N	141°38.7′E	39km	Ｍ6.7	５弱
11	2011/03/11 15:11:19.0	茨城県北部	36°51.8′N	140°37.1′E	6km	Ｍ5.5	４
12	2011/03/11 15:08:53.4	岩手県沖	39°49.2′N	142°46.0′E	32km	Ｍ7.4	５弱
